SMILES,MolecularWeight,LogP,NumRotatableBonds,NumHAcceptors,NumHDonors,TPSA
CC(C)c1occ(n1)c2nnc3[C@@H](C)N(CCn23)C(=O)c4ccc(cc4)c5cccs5,433.15724597599996,5.002000000000004,4,7,0,77.05000000000001
C(CCCCSc1c2CCCCc2nc3ccccc13)CCCNc4c5CCCCc5nc6ccccc46,523.3021193120001,9.085400000000002,11,4,1,37.81
Cc1ccc2c(cccc2n1)N3CCN(CCc4cccc(c4)N5CCCOC5=O)CC3,430.2368762,4.254620000000003,5,5,0,48.91000000000001
COc1cc2CCn3cnc(c4cnc(s4)C(=O)NC5CCOCC5)c3c2cc1OC,440.15182624799996,3.1557000000000013,5,8,1,87.5
COc1nsnc1OCCOCCOc2nsnc2C3=CCCN(C)C3,399.10349615200005,1.5915000000000001,10,11,0,91.72000000000001
COc1cc2C(=O)N(CCC3CCN(Cc4ccccc4)CC3)[Se](=O)c2cc1OC,476.12142867599994,2.587600000000001,7,5,0,59.08
NS(=O)(=O)Oc1ccc(NC(=O)NC2c3ccccc3c4ccccc24)cc1,395.093977024,3.160400000000001,4,4,3,110.52000000000001
CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCCCS(=O)(=O)C)c(C(C)C)c23)c(F)cc1F,540.160259992,3.148900000000002,10,10,3,153.02
O=C(N1CCNCC1)c2ccc(\C=C\c3n[nH]c4ccccc34)cc2,332.16371126,2.7787000000000015,3,3,2,61.02
Nc1nc(c2occc2)c3nnn(Cc4cnccn4)c3n1,294.09775694,0.9017999999999998,3,9,1,121.42999999999999
CCS(=O)(=O)\C=C\[C@H](CCc1ccccc1)NC(=O)CN2C(=O)[C@@H](COC(=O)Nc3ccc(Cl)cc3C(F)(F)F)N=C(c4ccccc4)c5ccccc25,780.1996182119999,7.226100000000006,13,7,2,134.24
O=S(=O)(c1ccccc1)c2c[nH]c3cccc(CCN4CCCCC4)c23,368.155849008,4.029100000000003,5,3,1,53.17
COc1ccccc1N2CCN(CCCCNC(=O)c3ccn4nccc4c3)CC2,407.23212516800004,2.6751000000000005,8,6,1,62.11
Fc1cccc2C(=CC(=O)Nc12)CN(C(=O)c3c[nH]cn3)c4cccc(Cl)c4,396.078931588,3.8907000000000025,4,3,2,81.85000000000001
NS(=O)(=O)c1ccc(cc1)N2CCCCS2(=O)=O,290.03949892799994,0.26400000000000023,2,4,1,97.53999999999999
CCN(C(=O)C)c1ccc(OC)c2nc(NC(=O)C3CCN(CC3)C(=O)c4cccc(c4)C(F)(F)F)sc12,548.170511004,5.187400000000006,6,6,1,91.84
CN1C(=O)N(CC#C)C(=O)c2c1nc3N(CCc4cccs4)CCCn23,369.125945848,1.0442,4,8,0,65.06
CS(=O)(=O)N1CCC(CC1)N2C(=O)Nc3cnc4[nH]ccc4c23,335.10521040400005,0.8024000000000008,2,5,2,103.85
COc1cc(cc(OC)c1OC)N2C=CC3=C4C(=NC(=NC4=NC(=O)C3=C2)N)N,394.13895305600005,1.4706999999999995,4,10,2,140.4
COc1cccc(OC)c1c2cc(nn2c3ccnc4cc(Cl)ccc34)C(=O)N[C@@H](CC(C)C)C(=O)O,522.1669976439999,4.987200000000003,9,7,2,115.57000000000001
O=C1N([Se]c2ccccc12)c3ccc(CN4CCCCC4)cc3,372.07408456,3.0336000000000016,3,3,0,25.240000000000002
Cc1cc(SCc2oc(nc2C)c3ccc(cc3)C(F)(F)F)ccc1OCC(=O)O,437.09086371599994,5.732940000000005,7,5,1,72.56
CCOC(=O)C1=C(C)Nc2nc3CCCCc3c(N)c2[C@@H]1c4ccc(OC)cc4,393.20524172399996,3.945700000000002,4,6,2,86.47
O=C(CC#N)N1CCC[C@H](C1)n2nnc3cnc4[nH]ccc4c23,309.1338081,1.384779999999999,2,6,1,103.49000000000001
CCCN1C(=O)N(CC)c2nc([nH]c2C1=O)c3cnn(Cc4onc(n4)c5ccc(Cl)cc5)c3,480.14251421200004,2.931400000000001,7,10,1,129.42000000000002
OC(=O)C[C@@H]1CC[C@H](CC1)c2ccc(NC(=O)c3oc(Nc4ccc(F)c(F)c4)nn3)cc2,456.16091162400005,5.092200000000004,7,6,3,117.35000000000001
FC(F)(F)c1ccc(CNC(=O)[C@H](CCCCCS)NC(=O)[C@@H]2CCCC(=O)N2)cc1,459.180347416,2.965300000000001,10,4,4,87.30000000000001
CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)N[C@H](CCN2C(=O)c3cc4ccccc4cc3C2=O)C(=O)O,572.263484872,2.7569,13,6,4,144.90999999999997
N=C(Nc1ccccc1)SCCCN2C(=O)C3=C(C2=O)n4ccc5cccc(C6Cc7ccccc7N36)c45,519.17289604,5.466270000000004,5,6,2,81.42999999999999
C(N(C1CCNCC1)c2ncccn2)c3ccc4ccccc4c3,318.184446704,3.3884000000000025,4,4,1,41.05
NS(=O)(=O)c1ccc(Nc2nc(Oc3ccccc3)nc(Oc4ccccc4)n2)cc1,435.1001250240001,3.8472000000000017,7,8,2,129.32
NC(=N)NCCC[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)c4cc(ccc4SC[C@H](NC(=O)[C@H](Cc5ccc6ccccc6c5)NC1=O)C(=O)N)[N+](=O)[O-],904.343877496,1.091070000000009,12,11,10,322.30999999999995
ONC(=O)CCCCCCNC(=O)c1cnc(nc1)N(c2ccccc2)c3ccccc3,433.211389724,4.132100000000002,11,6,3,107.45
C(Oc1ccccc1CC(N2CCNCC2)c3ccccc3)C4CC4,336.22016351599996,3.6644000000000023,7,3,1,24.5
O=C(NC1CCc2ccccc2C1)N3CCC4(CC3)CC(=O)c5ccccc5O4,390.1943426919999,3.7535000000000034,1,3,1,58.64
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(=O)NCCCCCC(=O)N(C3CCN(CCc4ccccc4)CC3)c5ccccc5)C(=O)N[C@@H](Cc6c(F)c(F)c(F)c(F)c6F)C(=O)N,1465.7333899919995,3.4795699999999927,41,14,14,407.5899999999999
O=C(CCCN1CCC(CC1)c2ccccc2)c3nc4ccccc4s3,364.160934388,5.138800000000005,6,4,0,33.2
CC[C@H](C)[C@H](NC(=O)NNC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)OCc2ccccc2)C(=O)N[C@@H](C(C)C)C(=O)OC,757.41227434,1.3417000000000088,19,10,8,250.83999999999997
CC1(C)Oc2cc(cc(O)c2[C@@H]3C[C@H](O)CC[C@@H]13)C(=O)c4ccsc4,358.12388018400003,4.100300000000003,2,5,2,66.75999999999999
COc1ccc(N(C(=O)Oc2c(C)cccc2C)c3ccnc(Nc4ccc(OCCCN5CCCCC5)c(F)c4)n3)c(OC)c1,629.3013476,7.585240000000008,12,9,1,98.28
O=C1N=C2C(=C1NCCCc3ccccc3)c4ccc(N5CCSCC5)c6cccc2c46,439.17183342,4.669400000000005,6,4,1,44.7
Clc1cccc2N3CCCNCC3NC(=O)c12,251.082539748,1.2091999999999998,0,3,2,44.37
O=C(NC1CC1c2ccccc2)N3CCC(CC3)c4oc5ccccc5n4,361.17902697600005,4.2729000000000035,3,3,1,58.370000000000005
ONC(=O)[C@@H](CCCNC(=O)OCc1ccccc1)NS(=O)(=O)c2ccc(OCc3cc(Br)cc(Br)c3)cc2,682.993645404,4.649500000000003,13,7,4,143.06
COc1cccc(c1)C(=O)N[C@@H](CCC2CCCCC2)C(=O)N[C@H](CN3CCc4cc(F)ccc34)[C@@H](C)OCc5ccccc5,615.3472351720001,6.446000000000007,14,5,2,79.89999999999999
Clc1ccc(cc1)C(NC(=O)[C@@H]2CC[C@H](C[C@H]2c3ccc(Br)cc3)N4CCOCC4)c5ncccn5,568.12406598,5.382800000000005,6,5,1,67.35000000000001
Cc1cc(OCc2cc(on2)c3ccc(Cl)cc3)cc4scc(CC(=O)O)c14,413.04885667199994,5.724220000000004,6,5,1,72.56
Cc1ccc2c(OCCN3CCN(Cc4cccc5cccnc45)CC3)cccc2n1,412.226311516,4.288020000000003,6,5,0,41.49
CN(C)c1nc(NC(=O)C(c2ccccc2)c3ccccc3)n4nc(nc4n1)c5occc5,439.1756729120001,3.6159000000000026,6,8,1,101.45
ONC(=O)C1(CCOCC1)S(=O)(=O)c2ccc(OCCCNC(=O)C3CCCCC3)cc2,468.193022364,1.980299999999999,9,7,3,131.03
Cc1[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c(C)c1C(=O)NC[C@H](O)CN4CCOCC4,442.201633564,1.68624,6,5,4,106.69
CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCC(=O)NCc2ccccc2)CC(=O)NO,468.23727012399996,1.4583,13,5,5,136.63
c1ccc(cc1)c2n[nH]c3cnc(cc23)c4cccnc4,272.106196384,3.6869000000000014,2,3,1,54.46
CCCC(CCC)C(=O)N[C@H](COc1ccc(\C=C\C(=O)NO)cc1OC)Cc2c[nH]c3ccccc23,507.273321284,5.017800000000003,14,5,4,112.68
O=C1Oc2cc(OCCCN3CCN(CCNc4c5CCCCc5nc6ccccc46)CC3)ccc2C=C1,512.2787410120001,4.718600000000004,9,7,1,70.84
ONC(=O)\C=C\c1ccc2CN(Cc3ccc(cc3)c4cccnc4)C(=O)c2c1,385.142641468,3.4232000000000022,5,4,2,82.53
COc1ccc(CCNc2ncc(C(=O)NCCCN3CCCC3=O)c(NC4CCCC4)n2)cc1OC,510.295453696,3.2452000000000014,13,8,3,117.71000000000001
COc1ccc(cc1)C2CN(C)Cc3cc(OCCCN4CCN(CC4)c5nccs5)ccc23,478.24024732800007,4.320100000000004,8,7,0,41.07000000000001
Cc1cc(N)c2cc(NC(=O)c3ccccc3COc4ccc(CNCCCCCCCCCNCc5ccc(OCc6ccccc6C(=O)Nc7ccc8nc(C)cc(N)c8c7)cc5)cc4)ccc2n1,948.505052528,11.83693999999999,24,10,6,178.54000000000002
CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)c3ccc(C)cc3)C(=O)OC4CCC4,313.20417910400005,3.657020000000003,3,3,0,29.540000000000003
Cc1nc2CN(CC(=O)N3CCCCC3)C(=O)c2c(c1CN)c4ccc(Cl)cc4Cl,446.127631368,3.790820000000002,4,4,1,79.53
CCCC[C@H](NC(=O)OC1(Cc2ccccc2)CCCC1)C(=O)C(=O)N[C@H](C)c3ccccc3,464.267507632,5.273400000000005,11,4,2,84.5
OCc1cc(CN2CCN(CC2)c3ccccc3Oc4ccccc4)on1,365.173941596,3.2814000000000023,6,6,1,61.97
CN(C)CCn1cc(c2cccnc12)S(=O)(=O)c3cccc4ccccc34,379.135447912,3.5839000000000025,5,5,0,55.2
NS(=O)(=O)c1ccc(CCNC(=O)CN(CC(=O)NO)Cc2ccccc2)cc1,420.146740868,0.0003000000000026315,10,6,4,141.82999999999998
NS(=O)(=O)c1ccc(CCNC(=O)Cc2ccncc2)cc1,319.09906240400005,0.6303999999999998,6,4,2,102.14999999999999
CC(CO)\N=C(/N)\c1c(O)nsc1Nc2ccc(Oc3ccccc3)cc2,384.1256115,3.4707000000000017,7,7,4,112.99000000000001
Cc1c(C)c2OC(C)(CCc2c(C)c1O)C(=O)NCCNc3c4CCCCc4nc5ccccc35,473.26784198000007,5.056460000000004,5,5,3,83.48
O=C1NC(=O)C(=C1c2cn(c3ccc4ccccc4c3)c5ccccc25)c6nn(CCCN7CCOCC7)c8ccccc68,581.242689852,5.422900000000005,7,7,1,81.39
Brc1ccc(CCN2CCC(CC2)Nc3nc4ccc(NC(=N)c5cccs5)cc4s3)cc1,539.0812999320001,6.676770000000005,7,6,3,64.03999999999999
CN(C)[C@H]1CCN(C1)c2ccc3[nH]c(nc3c2)C4=C(N)c5ccccc5NC4=O,388.20115938799995,2.7939000000000007,3,5,3,94.03999999999999
Clc1cccc(N2CCN(CCCCOc3ncc4C=CC(=O)Nc4n3)CC2)c1Cl,447.12288033600004,3.6061000000000014,7,6,1,74.35
C[C@H]1Oc2cc(cnc2N)c3c(CN(C)C(=O)c4ccc(F)cc14)nn(C)c3C#N,406.15535206800007,2.8006800000000007,0,7,1,110.06
CN1C(=N\C(=C/c2ccc3OCOc3c2)\C1=O)N,245.080041212,0.5429,1,5,1,77.15
Cc1c(C)c(Sc2ccc(COc3ccc(cc3)C(F)(F)F)cc2OCCN4CCOCC4)ccc1OCC(=O)O,591.1902434040001,6.226840000000007,12,7,1,77.46000000000001
ONC(=O)\C=C\c1cccc(c1)c2nc3ccccc3n2CC4CCNCC4,376.18992600800004,3.2215000000000016,5,5,3,79.18
CC(C)(N1CCS(=O)(=O)CC1)c2ccc(NC(=O)c3nc(c[nH]3)C#N)c(c2)C4=CCC(C)(C)CC4,495.2304109160001,4.092680000000002,5,6,2,118.94999999999999
O=C(c1ccccc1)c2ccccc2OCCN3CCCC3,295.15722891200005,3.3922000000000017,6,3,0,29.54
CCC#CCOc1cc(COc2ccc(cn2)C(F)(F)F)ccc1Sc3ccc(OCC(=O)O)c4CCCCc34,571.1640286559999,6.965000000000005,10,6,1,77.88
Clc1ccc(Cc2cc3cnc(nc3n2CC4CCCCC4)C#N)cc1,364.145474352,5.127480000000004,4,4,0,54.5
CNC(=O)c1c(F)cccc1Nc2nc(Nc3cc4N(CCc4cc3OC)C(=O)CN(C)C)nc5[nH]ccc25,532.234665008,3.403100000000002,8,8,4,127.50999999999999
Nc1nc2cc(ccc2s1)c3ccncc3,227.051718288,2.940500000000001,1,4,1,51.8
CC1=CC(=O)Oc2cc(OCCCN3CCC(CC3)c4noc5cc(F)ccc45)ccc12,436.1798355,5.030220000000005,6,6,0,68.71000000000001
ONC(=O)C(CCN1C(=O)c2ccccc2S1(=O)=O)COc3ccc(cc3)c4ccccc4,466.119857424,3.088800000000001,8,6,2,113.01
ONC(=O)c1nc2CCN(CCCNC(=O)c3ccc(s3)c4ccccc4)Cc2s1,442.113332564,3.168800000000002,7,7,3,94.56
OCCOC(=O)C1=C(CCC1)c2ccc(Cl)c(Cl)c2,300.03199966799997,3.466400000000002,4,3,1,46.53
N[C@@H]1CC[C@H](CC1)NC(=O)c2ccc(Oc3ccc(cc3)C(=N)N)nc2Oc4ccc(cc4)C(=N)N,487.2331877880001,3.2340400000000002,8,7,6,186.20999999999998
CC(CO)NC(=N)c1c(O)nsc1Nc2ccc(Nc3ccccc3)cc2,383.141595912,3.6316700000000015,7,7,6,113.29
O=C(NCCCCN1CCN(CC1)c2cc3CCc4ccc(CCc2cc3)cc4)c5cc6CCc7ccc(CCc5cc6)cc7,597.371913124,6.7864000000000075,7,3,1,35.580000000000005
Oc1cccc(c1)c2cc(NCCc3ccncc3)nc(n2)N4CCOCC4,377.18517497600004,2.7353999999999994,6,7,2,83.4
O=C(Nc1nc(cc(n1)c2ccccc2)c3ccccc3)C4CCCC4,343.168462292,4.939300000000003,4,3,1,54.88
COc1ccc(cc1)S(=O)(=O)N(Cc2cn(CCOCCOCCOCCOS(=O)(=O)c3ccc(C)cc3)nn2)[C@H](C(C)C)C(=O)NO,713.2400491959997,1.771320000000002,22,14,2,197.70999999999998
Nc1nc(NC(=O)C2CCCCC2)nc3c1ncn3[C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O,392.18081786799985,-0.46120000000000055,4,10,5,168.64
Cc1cccc(n1)c2[nH]c(Cc3cccc(c3)C(=O)N)nc2c4ccc5nccnc5c4,420.16985926000007,4.080020000000002,5,5,2,110.44
NC(=O)c1ccc(F)c2OCC(Cc12)N(CCCCc3c[nH]c4ccc(F)cc34)CC5CC5,453.22278360800004,4.583400000000004,9,3,2,71.35000000000001
Clc1cc(ccc1C2=Nc3c(oc4ccc(Br)cc34)C(=O)N2)C(=O)NCCN5CCCCC5,528.056380344,4.967900000000005,5,5,2,91.23
CN(C)C1(CNCCC2=CCSCC2)COc3ccccc3OC1,348.18714913599996,2.8012000000000006,6,5,1,33.730000000000004
Cc1cc(c(SCc2cccc3ccccc23)cc1Cl)S(=O)(=O)NC(=N)NCc4ccc(cc4)S(=O)(=O)N,588.07264596,4.744190000000004,8,6,4,142.21
C1CCC(CC1)Nc2[nH]c(Nc3ccccc3)nc4ncnc24,308.17494464,3.792700000000001,4,5,3,78.52
Fc1ccc2c(noc2c1)C3CCN(CC4CC(=O)c5ccoc5C4)CC3,368.153620752,4.184600000000003,3,5,0,59.480000000000004
Cc1c(C)c2OC(C)(CCc2c(C)c1O)C(=O)NCCCCCCCNc3c4CCCCc4nc5ccccc35,543.3460923,7.006960000000008,10,5,3,83.48
Nc1nc2ccc(cc2s1)c3cnccn3,228.046967256,2.3354999999999997,1,5,1,64.69
CCC(=C(c1ccc(O)cc1)c2ccc(OCCN)cc2)CC,311.18852904000005,4.351600000000003,7,3,2,55.480000000000004
COc1ccccc1N2CCN(CCCSc3nc4ccccc4s3)CC2,399.14390442,4.609300000000005,7,6,0,28.6
CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(NCC)nc(nc23)C#CCCCc4ccccc4,478.23285344000004,1.3878,8,9,4,134.42000000000002
Fc1cccc(COC[C@@H]2C[C@H](CN2)Oc3cccc(NC(=N)c4cccs4)c3)c1,425.1573262280001,4.650770000000003,8,5,3,66.37
COc1cc(\C=C\C(=O)NCCNc2c3CCCCc3nc4ccccc24)ccc1O,417.205241724,4.069300000000004,7,5,3,83.48
Cc1cc(N)nc(CCc2cccc(CCc3cc(C)nc(N)c3)n2)c1,347.2109958000001,3.2232400000000005,6,5,2,90.71
CN1CCN(CC1)c2cccc(c2)N(Cc3ccccc3)S(=O)(=O)c4ccc5ccccc5c4,471.198048168,4.987100000000005,6,4,0,43.86
Nc1nc(N2CCNCC2)c3CCC4=C([C@@H]5CCCC[C@@H]5O4)c3n1,327.20591042,1.7146999999999992,1,6,2,76.3
Clc1ccc(cc1)N2CCN(CCCc3oc4ccccc4c3)CC2,354.14989103600004,4.841000000000005,5,3,0,19.62
CN1C(=O)N(C)C2=C(N(CCCN3CCc4ccccc4C3)C(=O)N2)C1=O,369.180089596,0.17539999999999983,4,7,1,85.03
C[C@@]1(CCc2ccc(OCCCOc3ccc(cc3Cl)C4CCCC4)cc2O1)C(=O)O,444.17035170799994,6.013800000000006,8,4,1,64.99000000000001
CCN(CC(O)CN1C(=O)C2(CCN(CC3CCCCCCC3)CC2)c4ccccc14)Cc5ccc(C)cc5,531.382477808,5.918720000000006,9,4,1,47.02
CN1CCN(C[C@@H]2CCn3cc(C4=C(C(=O)NC4=O)c5cn(CCO2)c6ccccc56)c7ccccc37)CC1,523.258339916,3.1995000000000022,2,7,1,71.74
Cc1nc(NC(=O)N2CCC[C@H]2C(=O)N)sc1c3ccc(cc3)n4cccn4,396.13684488,2.785820000000001,4,6,2,106.14
CN1CCN(CC1)c2ccc(Nc3c(Cc4ccccc4)c(C)nc5ccccc35)cc2,422.24704696000003,5.629420000000005,5,4,1,31.4
N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc3ccccc3)[C@@H](O)C(=O)NC(Cc4ccc5ccccc5c4)C(=O)N,651.3056840319999,1.7074000000000016,13,7,6,188.08
COc1ccc(c(n1)C(=O)Nc2ccc3nc(N)[nH]c3c2)c4ccc(cc4C(=O)O)C(=O)NCC(C)(C)C,516.212117996,3.9421000000000017,7,7,5,172.31999999999996
ONC(=O)CCCCCCc1onc(n1)c2cccnc2,290.137890436,2.13,8,6,2,101.14
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N2Cc3ccccc3CC2C(=O)NCCCCNC(=O)C4Cc5ccccc5CN4C(=O)[C@@H](N)Cc6c(C)cc(O)cc6C,788.426133512,3.6908800000000044,13,8,6,191.32
CN1C2C[C@@H](CC1[C@H](C2)C(=O)OCCc3ccccc3)OC(c4ccc(F)cc4)c5ccc(F)cc5,491.227200292,5.708000000000006,8,4,0,38.77
OCC1CCN(CC1)c2nccnc2OC3CN(C3)c4ccc5ccccc5n4,391.20082504000004,2.5011,5,7,1,74.61000000000001
O=S(=O)(NCCCCN1CCc2sccc2C1)c3ccc4cccnc4c3,401.12316897600004,3.413100000000002,7,5,1,62.300000000000004
CN(C)CC1C2CCC(CC2)[C@@H]1c3cccc(Cl)c3,277.159727448,4.421400000000004,3,1,0,3.24
N[C@@H](CC(=O)N1[C@H](COC(=O)C2CCC2)C[C@@H]3CCCC[C@H]13)Cc4cc(F)c(F)cc4F,452.22867751200005,3.8668000000000022,7,4,1,72.63
NC(=O)c1ccc(Oc2ccc(CCN3CCc4ccccc4C3)cc2)nc1,373.17902697600005,3.5736000000000026,6,4,1,68.45000000000002
CCOC[C@H]1[C@@H]2CNC[C@]12C,155.131014164,0.8784000000000001,3,2,1,21.259999999999998
NC1=NCCCS1,116.04081925599999,0.4380000000000002,0,3,1,38.379999999999995
CC1(C)CNc2cc(NC(=O)c3cccnc3NCc4ccncc4)ccc12,373.19026035600007,4.044100000000002,5,5,3,78.94
Cc1ccc(OCCCCN(Cc2oc(\C=C\C(=O)NO)cc2)Cc3ccccc3)cc1,434.22055744,4.968020000000004,12,5,2,74.94
COc1ccc(NCCNC(=O)[C@H](CC2CCCCC2)NC(=O)c3ccc(cc3)N4CCOCC4)cc1,508.30495576,3.8289000000000026,11,6,3,91.93
O=C1NC(=O)C2=C1c3cn(CCO[C@H](CNCc4ccccc4)CCn5cc2c6ccccc56)c7ccccc37,530.23179082,4.741900000000004,4,6,2,77.28999999999999
CCCN(C(=O)CCNC(=O)c1ccc(c(c1)[N+](=O)[O-])S(=O)(=O)C)c2ccccc2,433.1307564559999,2.561400000000001,9,6,1,126.69
CN1CCC(CNc2ccc3ncc(c4cccc(OC(F)(F)F)c4)n3n2)CC1,405.17764498400004,4.048600000000003,5,6,1,54.69
CN1C2CCC1[C@@H]([C@H](C2)c3ccc(cc3)c4ccsc4)C(=O)NCc5ccc(CNC(=O)[C@@H]6C7CCC(C[C@@H]6c8ccc(cc8)c9ccsc9)N7C)cc5,754.33751884,8.909000000000004,10,6,2,64.68
Cn1c(nnc1C23CCC(COc4ccc(Cl)cc4)(CC2)CC3)c5ccccc5C(F)(F)F,475.16382476,6.825300000000005,5,4,0,39.94
Cn1cc2c(nc(NC3CCCC3)n4nc(nc24)c5occc5)n1,323.149458164,2.6255000000000006,3,8,1,86.07000000000001
CN(C)S(=O)(=O)c1ccc2NC(=O)\C(=C/c3cc4CCCCc4[nH]3)\c2c1,371.13036253200005,2.6365000000000007,3,3,2,82.27000000000001
N[C@H]1CCCN(C1)c2ccncc2NC(=O)c3nc(ccc3N)c4ccnc(N)n4,405.2025563560001,1.2777999999999998,4,9,4,161.95999999999998
COc1ccc(cc1)C2CN(C)Cc3cc(OCCCN4CCC(F)(F)C4)ccc23,416.22753464,4.382400000000004,7,4,0,24.940000000000005
COc1ccccc1N2CCN(CCCCCNS(=O)(=O)c3ccc4ccccc4c3)CC2,467.22426291599993,4.119200000000003,10,5,1,61.88
CN(C)C[C@H]1C[C@@H]1c2c[nH]c3ccc(cc23)C#N,239.14224754399999,2.7046800000000006,3,2,1,42.82
CN1C2CCC1C=C(C2)c3c[nH]c4ccccc34,238.146998576,3.4178000000000015,1,1,1,19.03
CN([C@H](CN1CCCC1)c2ccccc2)C(=O)Cc3ccc4CN(Cc4c3)S(=O)(=O)C,441.20861285199993,2.799800000000001,7,4,0,60.93
CN1CC[C@]2(CCCCc3ccccc3)[C@H](C1)Oc4ccc(O)cc24,337.204179104,4.139500000000004,5,3,1,32.7
CN1CCN(CC1)c2nccc3cc4CCN(C(=O)c5cc(C)oc5C(F)(F)F)c4cc23,444.177310636,4.109720000000003,2,5,0,52.82
COCC(=O)NC\C=C\c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,469.211389724,4.953340000000003,9,7,2,98.26
CN1CCCN(CC1)c2cccc(CC3CCN(CCOc4cccc5nc(C)ccc45)CC3)c2,472.3202119,5.018620000000005,7,5,0,31.840000000000003
CCCCCCCC(=O)SCC\C=C\[C@@H]1CC(=O)NCc2nc(cs2)c3nc(cs3)C(=O)N[C@@H](C(C)C)C(=O)O1,606.2004333160002,5.519300000000005,11,10,2,127.35000000000001
CCC(=O)N(C1CCN(CCc2ccc3[C@@H](CCCc3c2)NC(=O)[C@H](Cc4ccccc4)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc5ccc(O)cc5)CC1)c6ccccc6,843.468332672,4.254300000000007,18,8,6,186.2
Nc1nc(c2cc[nH]n2)c3nnn(Cc4ccccc4F)c3n1,310.10907057200006,1.3809999999999996,3,7,2,111.19000000000001
NC(=O)c1c(NC(=O)NCCCCN2CCCC2)snc1OCc3c(F)cc(Br)cc3F,531.075129168,3.8592000000000013,10,6,3,109.58
Cc1ccc2c(OCCCN3CC(C3)Oc4ccc5OCC(=O)Nc5c4)cccc2n1,419.18450628000005,3.406220000000001,7,6,1,72.92
NS(=O)(=O)c1ccc(NC(=O)\C(=N\Nc2ccccc2)\C#N)cc1,343.07391027600005,1.2641799999999999,5,6,3,137.44
COc1ccccc1CCCNCC2COC(O2)(c3ccccc3)c4ccccc4,403.214743788,4.534100000000004,9,4,1,39.72
C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](COC(=O)\C=C\c3ccc(O)c(O)c3)O[C@@H](OCCc4ccc(O)c(O)c4)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,624.205420452,-1.0159000000000011,10,15,9,245.28999999999996
Cc1cccc(Nc2nc(NC[C@@H]3CCCN3)ncc2C(=O)N)c1,326.18550932399995,1.7914199999999996,6,6,4,104.96
FC(F)(F)c1onc(n1)c2cccc(c2)C(=O)NCC3(CCOCC3)c4nc(cs4)c5ccccc5,514.128646192,5.357100000000004,6,7,1,90.14
O[C@@H](CNCCc1ccc(CCN2CCC(Cn3cnc(n3)[C@@](O)(C4CCCCC4)c5ccccc5)CC2)cc1)c6ccc(O)c7NC(=O)C=Cc67,704.405004144,5.4618000000000055,14,9,5,139.53
CC(C)Oc1ncc(Oc2ccc(CCC(C)NC(=O)C)cc2)cn1,343.1895916600001,3.513300000000002,8,5,1,73.34
FC(F)(F)Oc1ccc(NC(=O)N2CCC3(CCN(CC3)C(=O)C4CCCCC4)C2)cc1,453.22392648,5.011900000000004,3,3,1,61.88
Clc1cc(NC(=O)c2ccccn2)ccc1N3C(=O)[C@H]4[C@@H]5C[C@@H](C=C5)[C@H]4C3=O,393.08801905199994,3.298800000000001,3,4,1,79.37
COc1ccc(cc1)N2C(c3ccccc3OC)C(C)(C)C2=O,311.152143532,3.8179000000000025,4,3,0,38.77
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N2CCN(CCCCc3ccccc3)CC2,409.27292736,3.0459400000000016,8,4,2,69.8
O=C1N(N=C2N1c3cccnc3N=C2NC4CCCCC4)c5ccccc5,360.16985925999995,3.173000000000002,3,7,1,77.11
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N2Cc3ccccc3C[C@H]2C(=O)NCC(=O)Nc4ccccc4,500.242355504,2.5872400000000004,7,5,4,124.75999999999999
O=C(N(C1CCCC1)[C@@H]2CCNC2)c3ccc4ccccc4c3,308.18886338799996,3.5865000000000027,3,2,1,32.34
CCNC(=O)Nc1ccc(cc1)c2nc(N3C[C@@H]4C[C@H]3CO4)c5c(cnn5C)n2,393.1913229760001,2.1492000000000004,4,7,2,97.2
